,close ,OPEN ,date,pct_chn,logret
0,182.8,181.0,2013-06-21,0.0,0.0
1,182.15,180.9,2013-06-24,0.0002754441536978221,-0.0035621355654775755
2,188.65,182.15,2013-06-25,0.0033710895361380795,0.03506292295574731
3,185.5,191.35,2013-06-26,0.024412896377869146,-0.016838564362830155
4,191.85,188.25,2013-06-27,0.008155748487240185,0.033658934645472094
5,206.05,193.4,2013-06-28,0.012892727500312944,0.07140504109186452
6,216.15,207.9,2013-07-01,0.03419408088668789,0.047853753328814363
7,216.7,217.0,2013-07-02,0.02098224579202212,0.0025412974286727064
8,205.65,213.0,2013-07-03,0.009554520482503284,-0.052338213865880334
9,205.95,206.3,2013-07-04,0.01625227410551847,0.001457726205656762
10,204.05,206.5,2013-07-05,0.00048715138229201956,-0.009268359030275342
11,204.15,199.8,2013-07-08,0.016586211164748083,0.0004899559137703235
12,204.8,205.0,2013-07-09,0.012689116642264492,0.003178875399767911
13,200.1,204.8,2013-07-10,0.0004939491232402782,-0.023216651575665104
14,203.45,203.8,2013-07-11,0.0024554941682013503,0.016603032858011346
15,200.8,204.55,2013-07-12,0.001850252867891945,-0.013110886630125052
16,201.8,201.0,2013-07-15,0.008813306852035777,0.004967720101935136
17,199.5,200.0,2013-07-16,0.0025031289111389237,-0.011462871589590584
18,198.35,199.55,2013-07-17,0.0011309374214626506,-0.005781089369579107
19,200.75,200.0,2013-07-18,0.0011228945726762037,0.01202720586653161
20,199.8,200.75,2013-07-19,0.0018724254150543002,-0.0047434866124174135
21,199.0,198.0,2013-07-22,0.0069269521410579345,-0.004012041489961149
22,202.9,201.0,2013-07-23,0.007427581084426839,0.019408422107276557
23,199.2,201.0,2013-07-24,0.0,-0.01840390168127115
24,194.45,197.6,2013-07-25,0.008672363218977186,-0.024134284548741114
25,191.95,195.1,2013-07-26,0.006459113809585326,-0.012940139154950181
26,181.25,190.0,2013-07-29,0.013737373737373722,-0.05735762771202246
27,176.3,179.05,2013-07-30,0.030814689742507353,-0.027690204330959034
