,close ,OPEN ,date,pct_chn,logret
0,972.35,970.0,2013-06-21,0.0,0.0
1,970.05,965.0,2013-06-24,0.0025839125603989562,-0.0023682053901801225
2,952.25,971.0,2013-06-25,0.0031197192252697256,-0.018520011201998088
3,944.1,945.0,2013-06-26,0.013763167645968981,-0.00859551262024194
4,981.65,945.2,2013-06-27,0.00010379635155826634,0.03900273660628706
5,1053.45,976.0,2013-06-28,0.015176525659661462,0.07059094192838078
6,1005.75,1054.0,2013-07-01,0.03786867338269207,-0.04633696044324154
7,990.15,1016.0,2013-07-02,0.01894175410612367,-0.01563236402700774
8,941.3,990.0,2013-07-03,0.013462434629524156,-0.05059454824971521
9,937.5,950.0,2013-07-04,0.02119205298013245,-0.004045140708608841
10,962.85,946.0,2013-07-05,0.002095502527699924,0.026680878581331058
11,954.8,960.0,2013-07-08,0.007311468560685189,-0.008395741961221503
12,969.95,966.0,2013-07-09,0.0030992535964255276,0.01574262931243986
13,971.2,970.0,2013-07-10,0.0020605810838656502,0.0012878965281188925
14,980.6,975.0,2013-07-11,0.0025567600736346903,0.009632208911899198
15,984.4,989.0,2013-07-12,0.007094354920441877,0.0038676892997671075
16,968.5,992.8,2013-07-15,0.0019374904400142532,-0.016283835669849367
17,980.25,951.2,2013-07-16,0.02153822257889146,0.012059158325389951
18,996.95,975.05,2013-07-17,0.01209432048681537,0.016892977080467553
19,988.15,998.0,2013-07-18,0.011555018503134227,-0.008866110166464658
20,988.15,982.2,2013-07-19,0.008018879894434975,0.0
21,974.05,978.15,2013-07-22,0.002074582522282588,-0.014371871059230656
22,992.15,975.2,2013-07-23,0.0014994789945865922,0.018411668504048073
23,994.8,992.0,2013-07-24,0.00845580833501105,0.0026674063979879037
24,969.7,993.0,2013-07-25,0.0005095022163346411,-0.02555496661874823
25,949.35,979.8,2013-07-26,0.0068423917269263895,-0.021209205421076405
26,957.4,960.0,2013-07-29,0.010326483780118887,0.00844373706898427
27,956.25,964.95,2013-07-30,0.00257651467832607,-0.001201891817663281
28,938.15,964.0,2013-07-31,0.0004994348500381386,-0.019109534207362167
29,944.55,938.15,2013-08-01,0.013730280979444428,0.006798772669477593
30,950.35,945.0,2013-08-02,0.003614108212203563,0.006121714193985994
31,963.95,950.35,2013-08-05,0.002794755263020437,0.014209088248630763
32,959.25,963.0,2013-08-06,0.00658082975679541,-0.004887696918415507
33,920.6,969.9,2013-08-07,0.003649828087807446,-0.04112609774392073
34,909.9,915.55,2013-08-08,0.029773480511654675,-0.01169092802049665
35,944.2,915.0,2013-08-12,0.00029582616178999276,0.0370033047495415
36,939.25,948.0,2013-08-13,0.017485759703271958,-0.005256323658107576
37,968.7,945.5,2013-08-14,0.0013060286281475289,0.03087328197826089
38,981.3,965.0,2013-08-16,0.010019010430046755,0.012923256780108083
39,912.45,983.0,2013-08-19,0.009496425650900841,-0.07274493377762337
40,827.3,911.0,2013-08-20,0.04141977794396825,-0.09796590323868681
41,887.15,833.0,2013-08-21,0.045344882713716825,0.06984669117345099
42,883.8,866.0,2013-08-22,0.0188592982055092,-0.003783284672948639
43,907.2,893.0,2013-08-23,0.014998333518497945,0.026132140276847515
44,905.55,901.6,2013-08-26,0.004758874470851906,-0.0018204390629428246
45,883.35,900.0,2013-08-27,0.0008971878767488282,-0.024820995851855265
46,858.65,886.0,2013-08-28,0.00802453214111713,-0.028360109628818186
47,863.3,860.75,2013-08-29,0.014645746933093588,0.005400866811605454
48,864.55,866.0,2013-08-30,0.0030337176042298693,0.0014468851093214496
49,856.1,861.0,2013-09-02,0.002911886319958069,-0.009821948602358077
50,850.2,857.05,2013-09-03,0.0023136623224484084,-0.006915575823749798
51,852.4,850.0,2013-09-04,0.004141212406015011,0.0025842842997718662
52,850.7,862.0,2013-09-05,0.007006480994920301,-0.001996360242623396
53,850.4,851.3,2013-09-06,0.0062878298172416094,-0.0003527129541005536
54,871.6,853.0,2013-09-10,0.0009857358227995162,0.02462377604272703
55,866.65,869.65,2013-09-11,0.009589356677993422,-0.005695398683145392
56,868.35,865.4,2013-09-12,0.0024513338139870223,0.0019596548058036234
57,859.95,869.0,2013-09-13,0.002082188611585079,-0.009720611170621396
58,859.3,862.05,2013-09-16,0.004037528683881864,-0.0007561437033247742
59,858.35,850.5,2013-09-17,0.0067589314451238875,-0.00110616260223928
60,855.9,867.0,2013-09-18,0.009576876197109525,-0.002858394829373445
61,885.6,865.0,2013-09-19,0.0011424654404204274,0.03411183450686295
62,864.55,886.0,2013-09-20,0.011996229756362286,-0.024056241043629356
63,877.8,860.0,2013-09-23,0.014961445505811946,0.015209636903335877
64,877.25,871.25,2013-09-24,0.006434086359736918,-0.0006267627908096429
65,922.65,874.0,2013-09-25,0.001530626443659032,0.05045794985916263
66,938.15,930.0,2013-09-26,0.029976179642962286,0.016659886610896457
67,945.7,936.25,2013-09-27,0.0033210234065729695,0.008015543088083277
68,929.65,941.0,2013-09-30,0.0025392243337877206,-0.017117222795395293
69,916.55,930.0,2013-10-01,0.005957055048604154,-0.014191550060697722
