,close ,OPEN ,date,pct_chn,logret
0,1830.05,1805.15,2013-06-21,0.0,0.0
1,1794.55,1830.0,2013-06-24,0.006856023506366282,-0.01958899475262932
2,1799.55,1794.0,2013-06-25,0.010017948824978085,0.002782339515087884
3,1787.1,1782.8,2013-06-26,0.003137342782711013,-0.006942439326295791
4,1838.2,1787.1,2013-06-27,0.0011861087358287464,0.028192637621257788
5,1923.95,1842.5,2013-06-28,0.01470881068380042,0.04559353243797393
6,1922.9,1928.0,2013-07-01,0.022202601989145393,-0.0005459012054416235
7,1913.3,1910.0,2013-07-02,0.0047079747861794785,-0.005004963265584195
8,1890.05,1891.0,2013-07-03,0.005025059176683725,-0.01222621616074182
9,1876.6,1867.8,2013-07-04,0.006195919239397513,-0.007141654874265768
10,1879.5,1893.4,2013-07-05,0.006785231519520829,0.0015441551482835436
11,1863.05,1861.15,2013-07-08,0.008659577895923956,-0.008790854330153586
12,1898.2,1875.0,2013-07-09,0.0036706244036891524,0.018691139022312342
13,1862.4,1899.0,2013-07-10,0.006380602966980379,-0.019040090159273326
14,1876.55,1864.0,2013-07-11,0.009356912753472082,0.007569006033362413
15,1869.65,1879.7,2013-07-12,0.004187392481363448,-0.0036837370149491733
16,1901.7,1864.7,2013-07-15,0.003982582837723025,0.016996975402698844
17,1907.55,1884.8,2013-07-16,0.005300143710364262,0.003071473176635031
18,1909.55,1920.0,2013-07-17,0.009191680484652255,0.001047916053035891
19,1896.7,1910.0,2013-07-18,0.0026269472246302572,-0.006752078197624911
20,1966.0,1886.5,2013-07-19,0.006099935107073329,0.03588548771683531
21,1985.35,1950.0,2013-07-22,0.016135794783183197,0.00979419928934444
22,1975.5,2000.0,2013-07-23,0.012577034335303735,-0.004973690145011034
23,2001.8,1962.0,2013-07-24,0.009586760179625611,0.01322524493347288
24,2001.85,1995.6,2013-07-25,0.008405358415990171,2.4977208298970766e-05
25,2032.15,2006.95,2013-07-26,0.0028100319378079612,0.015022592878312757
26,1996.2,2025.0,2013-07-29,0.0044887098378593344,-0.017848972619043835
27,1925.8,2001.1,2013-07-30,0.006086225776057473,-0.03590390744630234
28,1934.75,1924.0,2013-07-31,0.01998056365403302,0.004636653344384456
29,1933.8,1952.7,2013-08-01,0.007384536215103575,-0.000491140101121168
30,1909.25,1935.0,2013-08-02,0.004604279118163503,-0.012776484280953682
31,1875.95,1920.0,2013-08-05,0.003951579973392695,-0.017595297009531663
32,1808.75,1869.0,2013-08-06,0.013867174223370268,-0.036479198813268
33,1771.55,1814.7,2013-08-07,0.015141164168699883,-0.020781129370115003
34,1782.3,1755.0,2013-08-08,0.016877279280807407,0.006049795454226903
35,1807.6,1786.0,2013-08-12,0.008626447016918967,0.014095333507318841
36,1858.8,1806.0,2013-08-13,0.005457323728443571,0.0279311196736991
37,1908.6,1869.7,2013-08-14,0.016859434137045774,0.026438870772329537
38,1848.35,1895.25,2013-08-16,0.00682498130142108,-0.03207663977489794
39,1763.05,1830.05,2013-08-19,0.01814589073501991,-0.047248085463819756
40,1756.75,1760.0,2013-08-20,0.019918959266368084,-0.0035797526721284
41,1734.5,1770.0,2013-08-21,0.0028534741047224997,-0.012746323662502057
42,1776.7,1725.0,2013-08-22,0.012850900990947255,0.02403852363205594
43,1779.6,1776.0,2013-08-23,0.014343570705366184,0.0016309088900259283
44,1780.65,1788.0,2013-08-26,0.0033626161153377325,0.0005898462357656342
45,1727.75,1762.0,2013-08-27,0.007450390429113833,-0.030158482196148917
46,1727.75,1710.0,2013-08-28,0.015126172641989673,0.0
47,1740.45,1749.8,2013-08-29,0.01140319461356635,0.0073237164901609475
48,1837.0,1740.45,2013-08-30,0.0026135934813903508,0.05399010575346086
49,1856.1,1837.0,2013-09-02,0.026143348406487764,0.01034370598992762
50,1837.85,1864.0,2013-09-03,0.007293650472061266,-0.009881102065871339
51,1888.75,1865.0,2013-09-04,0.0002664002664002664,0.02731882444776801
52,1901.0,1904.8,2013-09-05,0.010457722423669125,0.006464828901479258
53,1910.85,1908.0,2013-09-06,0.0008379485970907591,0.005168105735476658
54,1980.7,1929.2,2013-09-10,0.00542213355840304,0.03590214833931338
55,1996.5,1957.0,2013-09-11,0.00703174402428227,0.007945329940056922
56,1978.7,1982.0,2013-09-12,0.006312015552806322,-0.008955584104881176
57,2003.4,1961.5,2013-09-13,0.005170369996721228,0.012405673779269044
58,2000.25,2011.0,2013-09-16,0.012340292926145217,-0.0015735644474306199
59,2013.4,1981.55,2013-09-17,0.0073718069062191135,0.006552662565090017
60,2017.25,2005.35,2013-09-18,0.005916571371749603,0.0019103624332927893
61,2053.15,2050.0,2013-09-19,0.01088188343102253,0.017640001430347496
62,1992.45,2055.0,2013-09-20,0.0012353457114973627,-0.030010161912341182
63,1979.1,1980.6,2013-09-23,0.018789302219865165,-0.006722841349687592
64,2031.6,1975.0,2013-09-24,0.001397693805221362,0.026181464030154977
65,2005.35,2045.0,2013-09-25,0.017282457071611097,-0.013005050829848486
66,1995.8,2006.2,2013-09-26,0.009695152423788095,-0.004773636647028567
67,1993.15,2010.0,2013-09-27,0.0009492524636848368,-0.0013286706475899024
68,1987.45,1978.0,2013-09-30,0.008069702051469568,-0.0028638918232886112
69,2020.0,2000.0,2013-10-01,0.005472636815920398,0.016245101415916174
70,2119.4,2050.0,2013-10-03,0.011992133160646616,0.04803551834548525
71,2117.9,2125.0,2013-10-04,0.017676589125362373,-0.000707998047179359
72,2128.3,2119.0,2013-10-07,0.0014126621618439949,0.004898507275202135
73,2116.05,2155.25,2013-10-08,0.008486877531430712,-0.005772395780136996
74,2153.9,2109.0,2013-10-09,0.010849421755143213,0.017729009194688672
75,2141.4,2160.25,2013-10-10,0.011914032987342067,-0.005820331659140088
76,2141.1,2141.5,2013-10-11,0.004378181478541073,-0.00014010507903794434
77,2137.85,2139.0,2013-10-14,0.0005845423617849585,-0.0015190645485292364
78,2125.65,2124.45,2013-10-15,0.003423448860026865,-0.005723013157613366
79,2153.3,2168.0,2013-10-17,0.010077985791312841,0.012923911173572833
80,2153.05,2158.3,2013-10-18,0.0022498753290732176,-0.00011610760866176406
81,2150.7,2165.0,2013-10-21,0.0015524712097689409,-0.0010920709769637327
82,2139.7,2160.0,2013-10-22,0.0011628718282670884,-0.005127738254031122
83,2094.9,2149.7,2013-10-23,0.002426612637233233,-0.021159812752806317
84,2082.3,2085.0,2013-10-24,0.015525640102704345,-0.006032767506451542
85,2080.6,2080.1,2013-10-25,0.0011776864469921146,-0.0008167383768524772
86,2070.6,2085.25,2013-10-28,0.001239217007351105,-0.004817893304782217
87,2094.05,2073.0,2013-10-29,0.002939729544881871,0.011261569559341211
88,2136.7,2105.05,2013-10-30,0.007555843696587536,0.020162592857588812
89,2129.9,2130.0,2013-10-31,0.005856944998708848,-0.0031875525043885133
90,2124.9,2121.2,2013-11-01,0.002072490049692702,-0.0023502878168679686
91,2127.7,2150.0,2013-11-03,0.006732589943193815,0.0013168416519855342
92,2092.0,2129.0,2013-11-05,0.004975124378109453,-0.01692103789485877
93,2076.5,2100.05,2013-11-06,0.006931558343608916,-0.007436762114005013
94,2101.15,2090.0,2013-11-07,0.0023979098815361376,0.01180102979973352
95,2065.9,2095.0,2013-11-08,0.0012016631017327984,-0.016918847072958876
96,2037.85,2053.0,2013-11-11,0.010266814965105052,-0.013670636293808158
97,2026.15,2030.0,2013-11-12,0.005670401735636009,-0.005757889923447834
98,2021.3,2015.0,2013-11-13,0.0037162748061343306,-0.0023965718273748493
99,2034.8,2034.7,2013-11-14,0.004840889544170056,0.006656665195658107
100,2030.05,2060.0,2013-11-18,0.006185743450569052,-0.0023371106742322567
101,2013.8,2030.0,2013-11-19,0.007418764528413868,-0.008036938792863602
102,1974.45,2023.9,2013-11-20,0.0015256293220953414,-0.019733605941987697
103,1932.85,1965.0,2013-11-21,0.015110894467462856,-0.021294280928334963
104,1889.35,1940.1,2013-11-22,0.006502239224953999,-0.022762743053863055
105,1939.35,1906.0,2013-11-25,0.00886785338135668,0.02612001081134352
106,1938.6,1930.3,2013-11-26,0.006280855023391651,-0.00038680231016474664
107,1949.1,1941.1,2013-11-27,0.0027762068788236994,0.005401664496087477
108,1950.5,1949.95,2013-11-28,0.0022689689651194445,0.0007180223921166018
109,1974.45,1941.0,2013-11-29,0.002285816445108492,0.012204128592815167
110,1961.4,1966.35,2013-12-02,0.006454076761504655,-0.006631374581306915
111,1952.85,1959.0,2013-12-03,0.0018789063997852447,-0.004368659946703879
112,1931.75,1942.55,2013-12-04,0.004245928296724581,-0.010863516197822776
113,1940.25,1970.0,2013-12-05,0.0070200115082155986,0.004390502920554873
114,1950.0,1940.0,2013-12-06,0.007712082262210797,0.005012541823544936
115,1978.75,1987.0,2013-12-09,0.011851478282796445,0.014635959637429252
116,1987.65,1980.0,2013-12-10,0.001764268521668998,0.004487704183532948
117,1997.55,1994.95,2013-12-11,0.0037445209768315704,0.004968393237509083
118,1951.4,1977.25,2013-12-12,0.004505364438165794,-0.0233743659424146
119,1905.25,1911.0,2013-12-13,0.017359973796265967,-0.02393383012762218
120,1902.15,1912.0,2013-12-16,0.00026218161320346603,-0.001628408197208664
121,1863.1,1912.0,2013-12-17,0.0,-0.020743058322710617
122,1928.4,1875.0,2013-12-18,0.009728137981805753,0.034448876505159376
123,1897.0,1924.95,2013-12-19,0.013069244757257433,-0.016416952596452816
124,1931.8,1893.6,2013-12-20,0.00819522141475405,0.01817851981018137
125,1946.7,1933.3,2013-12-23,0.010231958762886609,0.007683420550036679
126,1990.35,1948.1,2013-12-24,0.003757823509248551,0.0221748713553227
127,1949.5,2010.0,2013-12-26,0.01563328703119083,-0.020737573227902928
128,1934.75,1953.5,2013-12-27,0.014530958657493731,-0.007594810272084196
129,1900.7,1939.35,2013-12-30,0.003684847853543597,-0.017755879793775797
130,1910.85,1906.0,2013-12-31,0.008737571557698078,0.0053259298671131106
131,1917.4,1915.0,2014-01-01,0.0023483978707859302,0.003421932418991247
132,1900.05,1918.0,2014-01-02,0.0007857414125011458,-0.009089900045145427
133,1895.55,1893.0,2014-01-03,0.006598830687202227,-0.0023711677249522722
134,1888.3,1896.0,2014-01-06,0.0007927489892450387,-0.003832080485266509
135,1889.95,1880.0,2014-01-07,0.004244088117879547,0.0008734202897597854
136,1918.3,1894.9,2014-01-08,0.0039074792824924185,0.014889003464999995
137,1909.45,1914.2,2014-01-09,0.005047533116263245,-0.004624134684698689
138,1900.3,1905.2,2014-01-10,0.002364998029168309,-0.004803474030281585
139,1895.8,1895.25,2014-01-13,0.0026246026826341104,-0.0023708554083707867
140,1870.55,1888.0,2014-01-14,0.0019289353607109124,-0.013408407767366626
141,1894.0,1874.0,2014-01-15,0.0037154989384288748,0.012458489494449054
142,1907.75,1900.0,2014-01-16,0.006828179371019631,0.007233542423718653
143,1933.45,1907.75,2014-01-17,0.002017598667083203,0.013381434703569006
144,1931.5,1938.2,2014-01-20,0.007868827040855892,-0.0010090687669750409
145,1942.4,1935.0,2014-01-21,0.0008252953009748918,0.005627418758843206
146,1949.7,1944.0,2014-01-22,0.00231142614993451,0.003751192703233208
147,1939.05,1949.0,2014-01-23,0.0012859916924936664,-0.0054773521703461725
148,1931.7,1934.7,2014-01-24,0.003698530933167793,-0.0037977181858188658
149,1912.8,1920.0,2014-01-27,0.00383531621790859,-0.009832307068132984
150,1944.7,1906.8,2014-01-28,0.0034272361417629614,0.016539586366722148
151,1912.95,1950.0,2014-01-29,0.011183163126626037,-0.016461170369818312
152,1920.85,1909.0,2014-01-30,0.01070538010627048,0.00412124324772023
153,1901.5,1915.0,2014-01-31,0.0015721210533211057,-0.010124748020424512
154,1830.8,1901.05,2014-02-03,0.003738092367056566,-0.037890018588827346
155,1868.25,1820.0,2014-02-04,0.021975191486477315,0.02024913403091233
156,1894.7,1878.0,2014-02-05,0.015373605110398389,0.014058350827917288
157,1896.95,1890.2,2014-02-06,0.003221419801169757,0.0011868185429042555
158,1935.35,1901.35,2014-02-07,0.0029061433002319347,0.0200408554790803
159,1935.35,1930.0,2014-02-10,0.007412006674686663,0.0
160,1936.5,1941.95,2014-02-11,0.0030811277701143615,0.000594031294506081
161,1927.5,1942.7,2014-02-12,0.00019378843470621674,-0.004658393517322779
162,1902.85,1939.7,2014-02-13,0.0007807315454580942,-0.012871064159216239
163,1839.6,1904.7,2014-02-14,0.009347541596560104,-0.03380460561249965
164,1845.35,1845.0,2014-02-17,0.016177327353774047,0.003120804714748182
165,1844.65,1850.0,2014-02-18,0.0013533081618015237,-0.0003794037985889176
166,1820.9,1861.0,2014-02-19,0.0029875879301447623,-0.012958673244130026
167,1842.4,1815.0,2014-02-20,0.0125772406627659,0.011738185168677973
168,1862.7,1849.0,2014-02-21,0.009160223078373792,0.01095797853248115
169,1861.8,1862.7,2014-02-24,0.003678346086723062,-0.0004832863565669143
170,1902.25,1861.8,2014-02-25,0.00023910415642727672,0.021493634374242454
171,1920.9,1903.25,2014-02-26,0.010839009976073125,0.009756430136233618
172,1946.35,1925.0,2014-02-28,0.005618195203223682,0.013161997496020206
173,1917.05,1942.0,2014-03-03,0.004405229266270196,-0.015168277562933596
174,1921.95,1914.0,2014-03-04,0.00729936521591783,0.0025527494977426457
175,1920.65,1930.0,2014-03-05,0.004155142638255878,-0.0006766252275012263
176,1957.9,1925.3,2014-03-06,0.001210341985990947,0.019208799867033832
177,1954.7,1965.0,2014-03-07,0.010128326147409253,-0.0016357413042511482
178,2005.0,1958.0,2014-03-10,0.0017663386323492304,0.025407331781693188
179,1986.55,2010.0,2014-03-11,0.013011222179129499,-0.009244594905969628
180,1959.0,1984.0,2014-03-12,0.006593963986812072,-0.013965326890159169
181,1966.7,1970.25,2014-03-13,0.0034925513405047056,0.003922872290067048
182,1974.3,1973.9,2014-03-14,0.0009244719112507196,0.0038568938955751975
183,1994.9,1990.0,2014-03-18,0.004040251951115438,0.010380018624181808
184,2008.7,2002.05,2014-03-19,0.0030044256061833707,0.006893822886137713
185,1972.9,2012.85,2014-03-20,0.002709653139308776,-0.017983205139579184
186,1977.85,1972.9,2014-03-21,0.010112004049863904,0.0025058546302423323
187,1981.1,1979.0,2014-03-22,0.0015403651422943635,0.0016418498491148625
188,2021.45,1983.2,2014-03-24,0.001048780792328929,0.02016282968631611
189,2014.05,2014.0,2014-03-25,0.0076463797619195275,-0.0036674554797704317
190,2039.6,2026.0,2014-03-26,0.0029515938606847697,0.012606089994173786
191,2072.35,2038.6,2014-03-27,0.0030649849791410523,0.015929518852098035
192,2058.0,2080.0,2014-03-28,0.010004833252779143,-0.006948591639103441
193,2083.6,2068.7,2014-03-31,0.002721383329720922,0.012362529477041306
194,2065.2,2083.6,2014-04-01,0.003591399922869286,-0.008870092865541856
195,2053.6,2073.45,2014-04-02,0.002459383821373643,-0.005632723448563581
196,2053.35,2065.0,2014-04-03,0.002051792586836917,-0.00012174484729943202
197,2028.9,2054.9,2014-04-04,0.0024731867378421832,-0.011978831460627504
198,2022.6,2006.55,2014-04-07,0.012000049638261207,-0.003109961780933368
199,2031.3,2045.0,2014-04-09,0.009432573657483513,0.004292169691638925
200,2022.15,2039.0,2014-04-10,0.0014774140329709565,-0.0045146803545268455
201,2007.55,2017.9,2014-04-11,0.005241650001863123,-0.007246228694181234
202,2004.4,2009.7,2014-04-15,0.0020427991330559886,-0.0015703090254319818
203,2000.55,1997.0,2014-04-16,0.0031769458793511137,-0.001922621349056186
204,2016.05,1991.75,2014-04-17,0.001309945606068167,0.0077180087344936865
205,2014.15,2010.55,2014-04-21,0.004671155614083026,-0.0009428813164422678
206,2003.35,2020.0,2014-04-22,0.002348788944536281,-0.005376490860473204
207,2004.65,2000.0,2014-04-23,0.004994194249185322,0.0006487026175587829
208,1996.05,2019.0,2014-04-25,0.004732195115876515,-0.0042992542537891865
209,1985.0,1998.75,2014-04-28,0.005083150298085974,-0.005551313536570568
210,1939.5,1986.25,2014-04-29,0.0031841049480990894,-0.023188706241268342
211,1912.15,1939.5,2014-04-30,0.012137655290589747,-0.014201944463017924
212,1906.7,1915.0,2014-05-02,0.006410759609597823,-0.0028542643466051842
213,1918.85,1910.0,2014-05-05,0.0013058751322198572,0.0063520491708946025
214,1900.35,1919.95,2014-05-06,0.0026045074994110527,-0.009687968525121882
215,1868.15,1900.0,2014-05-07,0.0052943752239162575,-0.017089443365371437
216,1879.25,1890.0,2014-05-08,0.0026530476885322013,0.0059241247067785
217,1919.95,1870.0,2014-05-09,0.005277114473805723,0.02142638295849153
218,1948.15,1911.1,2014-05-12,0.010649737643324457,0.014581060275292046
219,1977.3,1960.0,2014-05-13,0.0124196784598583,0.014852073435421609
220,2041.75,1991.5,2014-05-14,0.007810078720634724,0.03207500551160081
221,1950.5,2045.0,2014-05-15,0.013390063821799525,-0.04572153329167339
222,1931.7,1995.0,2014-05-16,0.012733338426668704,-0.00968530573446369
223,1878.35,1969.0,2014-05-19,0.006757898293630681,-0.028006712331383632
224,1866.4,1893.0,2014-05-20,0.020215991913603234,-0.006382290173643668
225,1961.15,1871.0,2014-05-21,0.005740902626462952,0.04951959414971974
226,1986.75,2011.1,2014-05-22,0.03504383606188324,0.012969101963348884
227,1976.25,1999.65,2014-05-23,0.0028798511028948963,-0.005299028296606778
228,1961.2,1990.0,2014-05-26,0.002442296011338351,-0.007644578746603514
229,1972.0,1968.9,2014-05-27,0.0053541069298890884,0.005491725385502022
230,1948.4,1990.0,2014-05-28,0.0053575055860247585,-0.012039733230192695
231,1941.2,1954.95,2014-05-29,0.008996060213287464,-0.003702184401326747
232,1943.95,1945.25,2014-05-30,0.002494086187390735,0.001415646993945252
233,1974.4,1947.95,2014-06-02,0.0006883628437034037,0.015542569186062671
234,1970.15,1976.0,2014-06-03,0.007108194062567301,-0.0021548727457201267
235,2002.5,1970.15,2014-06-04,0.0014725686884069597,0.016286717977164855
236,2000.9,2020.0,2014-06-05,0.012397721903056507,-0.0007993206200662684
237,2048.4,2009.0,2014-06-06,0.002711095775619855,0.02346192126594726
238,2161.75,2056.9,2014-06-09,0.011354343214061393,0.05385907825214442
239,2152.5,2179.5,2014-06-10,0.02830101569713756,-0.004288121538653655
240,2180.85,2150.0,2014-06-11,0.006811595876098225,0.01308475174365853
241,2185.6,2163.55,2014-06-12,0.003115551314624739,0.0021756813309270484
242,2170.7,2190.0,2014-06-13,0.006065539936248726,-0.006840694214754528
243,2169.75,2173.0,2014-06-16,0.00391457026077946,-0.00043774263736207075
244,2160.35,2170.0,2014-06-17,0.0006927846478922027,-0.004341707935689776
245,2150.6,2173.0,2014-06-18,0.0006938662225922841,-0.004523372632238676
246,2160.25,2155.0,2014-06-19,0.004171253113956318,0.0044770827650824074
247,2179.8,2165.1,2014-06-20,0.002324564431862623,0.009009173733702802
248,2191.1,2180.0,2014-06-23,0.003408752945482851,0.005170571358423359
249,2221.15,2213.8,2014-06-24,0.007621280961453945,0.013621378945692264
250,2275.85,2229.8,2014-06-25,0.0035510969560440782,0.024328529218397676
251,2289.0,2308.0,2014-06-26,0.01701109419186422,0.005761431974842246
252,2309.1,2294.95,2014-06-27,0.0028344609637167674,0.008742797255814061
253,2316.2,2297.6,2014-06-30,0.0005743638649269781,0.0030700735418962566
254,2334.7,2314.95,2014-07-01,0.003731463658554926,0.007955491441114404
255,2349.8,2345.0,2014-07-02,0.006400698645309743,0.006446814942080437
256,2300.1,2319.0,2014-07-03,0.0056288021476045115,-0.021377617900514068
257,2299.2,2300.1,2014-07-04,0.0041093209836279634,-0.0003913639081973841
258,2302.7,2310.0,2014-07-07,0.0021462484011533574,0.001521111138813147
259,2226.3,2310.0,2014-07-08,0.0,-0.033741332819376524
260,2169.65,2226.0,2014-07-09,0.01910980173580699,-0.02577515044095513
261,2152.2,2166.0,2014-07-10,0.013894678338196471,-0.008075289436950683
262,2133.95,2136.2,2014-07-11,0.0069786775640200424,-0.008515852357152909
263,2127.55,2133.95,2014-07-14,0.0005279831045406547,-0.0030036394751391526
264,2155.75,2130.5,2014-07-15,0.0008048993875765105,0.013167607898434852
265,2137.1,2155.0,2014-07-16,0.005708161506022692,-0.008688921036288377
266,2087.65,2132.3,2014-07-17,0.005379210654154626,-0.023410738365249095
267,2081.25,2081.8,2014-07-18,0.012130529299431906,-0.003070356702142618
268,2070.7,2083.2,2014-07-21,0.0003370326680949557,-0.005081960382774753
269,2070.15,2075.0,2014-07-22,0.00197821550486709,-0.00026564594382083584
270,2105.3,2090.35,2014-07-23,0.003658551118420247,0.0168369063743512
271,2108.7,2113.0,2014-07-24,0.005365137266977779,0.0016136690734596115
272,2100.75,2108.7,2014-07-25,0.0010215111237810597,-0.0037772200416421597
273,2084.05,2092.0,2014-07-28,0.003998994264915367,-0.007981307900424284
274,2079.4,2074.1,2014-07-30,0.004309618394125458,-0.002233725364033212
275,2075.9,2078.0,2014-07-31,0.0009388767182647852,-0.0016845959751208284
