,close ,OPEN ,date,pct_chn,logret
0,669.65,681.1,2013-06-21,0.0,0.0
1,674.6,674.0,2013-06-24,0.005264718967818495,0.007364734794418126
2,655.7,674.0,2013-06-25,0.0,-0.028416555357975604
3,645.85,657.0,2013-06-26,0.013048317150861573,-0.015136088591549246
4,643.4,654.5,2013-06-27,0.001926188458278758,-0.003800663873098742
5,658.3,647.25,2013-06-28,0.005553215120064341,0.022894139668904856
6,659.25,653.05,2013-07-01,0.004419721100358116,0.0014420707595652615
7,642.1,653.0,2013-07-02,3.860705737005214e-05,-0.02635877043339363
8,610.7,635.05,2013-07-03,0.014408990567931003,-0.0501382145709135
9,611.75,611.3,2013-07-04,0.019418666448632518,0.0017178620936926237
10,616.35,617.0,2013-07-05,0.004621559168119387,0.007491281674747441
11,603.8,611.0,2013-07-08,0.004939084622983207,-0.020571966724790336
12,608.9,609.9,2013-07-09,0.000902527075812293,0.008411033341789498
13,594.1,609.0,2013-07-10,0.0007480674923115097,-0.02460639525283259
14,604.0,601.0,2013-07-11,0.006639004149377593,0.016526542573119585
15,601.8,605.0,2013-07-12,0.003314550878355983,-0.0036490337388705996
16,590.7,591.8,2013-07-15,0.011162790697674457,-0.018616889882754784
17,570.9,583.0,2013-07-16,0.0076263107721639255,-0.03409421134297652
18,560.3,569.0,2013-07-17,0.01239706012574161,-0.018741708398974488
19,569.25,561.0,2013-07-18,0.007078080070780801,0.01584735037260998
20,571.4,569.8,2013-07-19,0.007711181212758461,0.0037697848528237543
21,564.2,566.3,2013-07-22,0.0030959752321981426,-0.01268069122877602
22,580.65,570.1,2013-07-23,0.0033021942211601723,0.028739367123870707
23,560.3,575.0,2013-07-24,0.004316039813265196,-0.03567581112052842
24,566.85,565.0,2013-07-25,0.008835092989353715,0.011622363892368703
25,554.85,567.6,2013-07-26,0.002316361530580447,-0.02139691151703449
26,551.25,550.1,2013-07-29,0.01588959004857675,-0.006509380185517166
27,533.05,550.1,2013-07-30,0.0,-0.03357319836457151
28,565.9,528.0,2013-07-31,0.02020294359630681,0.05980215575199388
29,552.95,570.9,2013-08-01,0.03817235396182763,-0.023149802627108862
30,536.6,556.0,2013-08-02,0.013637195680029269,-0.03001464352984584
31,527.4,535.0,2013-08-05,0.01976656626506024,-0.017293664072337123
32,509.75,529.9,2013-08-06,0.004905497042273863,-0.034038864464621454
33,521.55,507.35,2013-08-07,0.021916609971814514,0.0228847376674155
34,503.75,516.0,2013-08-08,0.008482471193920055,-0.03472503386108716
35,517.4,512.0,2013-08-12,0.0038857586943850785,0.02673615649103578
36,518.7,511.95,2013-08-13,4.851307427352774e-05,0.0025094116054260596
37,534.7,526.5,2013-08-14,0.013710893328307586,0.030380160597331063
38,487.35,529.0,2013-08-16,0.0024597825552221185,-0.09272329117146683
39,499.8,481.0,2013-08-19,0.048939641109298535,0.025225467617632447
40,521.7,489.75,2013-08-20,0.008650946660734588,0.04288469162749564
41,497.35,528.4,2013-08-21,0.03767974652693149,-0.047798706429924565
42,545.9,498.0,2013-08-22,0.029121563368138686,0.09314180518928872
43,546.45,547.1,2013-08-23,0.044899638791093245,0.0010070033349709462
